feedback_id,session_id,exercise_id,difficulty_1_10,mmc_1_10,discomfort_1_10
2754,553,229,5.4,9.0,2.3
2755,554,91,8.1,7.0,2.5
2756,554,254,5.7,7.9,3.1
2757,554,129,6.4,9.4,2.8
2758,554,130,7.0,9.8,1.3
2759,555,346,6.5,8.8,2.5
2760,555,391,3.8,4.9,1.8
2761,555,197,7.6,4.1,1.2
2762,555,234,5.6,9.4,2.0
2763,555,331,7.2,9.9,4.6
2764,555,224,6.9,5.5,4.3
2765,556,183,5.5,8.3,3.9
2766,556,310,5.7,6.8,1.6
2767,556,258,6.0,9.1,2.0
2768,556,305,6.9,7.3,2.9
2769,556,222,7.4,6.8,1.5
2770,557,307,5.8,7.7,3.0
2771,557,235,3.8,6.8,1.4
2772,557,228,7.2,8.6,1.7
2773,557,267,6.7,8.6,2.9
2774,557,61,8.4,10.0,1.1
2775,558,266,4.0,8.4,1.2
2776,558,222,6.7,7.9,3.7
2777,558,396,5.9,7.6,2.2
2778,558,168,5.7,8.0,2.8
2779,559,281,6.0,6.8,2.7
2780,559,95,7.1,7.0,3.6
2781,559,349,6.3,7.0,3.1
2782,559,33,4.8,8.2,1.6
2783,559,153,5.7,7.7,0.4
2784,560,83,6.0,7.5,1.5
2785,560,158,5.5,8.6,1.3
2786,560,310,7.2,10.0,0.4
2787,560,184,5.3,7.9,3.4
2788,561,322,4.9,7.8,0.5
2789,561,414,7.0,10.0,3.4
2790,561,181,6.2,6.8,3.2
2791,561,382,6.9,7.3,1.6
2792,561,391,6.5,10.0,2.7
2793,562,420,7.4,7.7,3.4
2794,562,83,5.8,8.1,1.1
2795,562,8,6.7,7.2,3.5
2796,562,72,9.7,8.7,1.8
2797,562,305,6.8,6.3,1.2
2798,563,4,5.7,8.8,1.5
2799,563,116,8.4,9.2,2.6
2800,563,185,8.9,7.4,2.3
2801,563,250,5.7,9.1,1.1
2802,563,217,7.0,7.2,2.8
2803,564,190,6.8,6.9,2.1
2804,564,9,8.0,8.1,2.2
2805,564,234,7.2,9.8,3.3
2806,564,53,5.6,9.1,3.1
2807,564,414,6.6,9.2,3.7
2808,564,227,6.8,8.2,1.3
2809,565,311,6.8,9.5,1.4
2810,565,309,8.0,6.7,3.0
2811,565,230,6.4,9.4,2.5
2812,565,201,5.6,7.0,1.2
2813,565,244,6.5,9.6,2.9
2814,565,400,5.9,7.8,3.7
2815,566,353,5.1,8.6,2.8
2816,566,212,5.7,8.1,0.5
2817,566,46,5.4,9.6,1.8
2818,566,101,5.8,7.5,0.5
2819,566,340,8.4,10.0,4.3
2820,566,216,8.0,8.1,2.8
2821,567,33,6.5,8.1,3.0
2822,567,322,6.0,8.9,1.8
2823,567,54,4.6,9.1,3.9
2824,567,211,8.3,7.8,3.0
2825,567,238,6.7,9.0,1.7
2826,568,319,7.7,8.9,0.7
2827,568,195,8.1,9.7,2.7
2828,568,82,5.8,6.5,3.4
2829,568,356,8.6,9.0,1.4
2830,569,79,6.4,9.8,3.2
2831,569,242,6.9,8.3,0.0
2832,569,323,4.6,7.9,1.0
2833,569,196,5.4,6.0,2.3
2834,570,78,6.3,5.5,1.2
2835,570,202,7.7,8.6,2.9
2836,570,192,5.9,8.4,0.0
2837,570,33,7.3,7.8,2.5
2838,570,382,6.4,8.0,2.3
2839,570,339,7.1,8.3,1.9
2840,571,334,5.4,7.8,3.1
2841,571,20,6.6,8.3,1.1
2842,571,167,6.6,8.6,3.4
2843,571,309,5.9,8.1,2.3
2844,572,278,9.0,9.3,3.1
2845,572,128,3.8,9.9,2.5
2846,572,407,5.0,8.2,2.8
2847,572,127,4.8,7.4,3.6
2848,572,298,4.5,8.6,2.0
2849,572,194,7.8,10.0,2.3
2850,573,311,5.2,8.8,1.6
2851,573,361,3.8,6.6,2.5
2852,573,314,6.8,8.5,1.0
2853,573,274,6.2,9.5,1.6
2854,573,350,7.4,8.2,2.4
2855,574,65,5.7,5.9,0.2
2856,574,176,6.7,7.1,0.1
2857,574,325,6.4,9.1,2.0
2858,574,194,9.8,7.6,3.7
2859,575,90,8.6,7.5,2.3
2860,575,228,5.1,8.6,2.0
2861,575,304,6.8,10.0,1.0
2862,575,49,3.1,8.4,1.0
2863,576,42,6.3,5.9,2.0
2864,576,119,4.9,6.5,2.6
2865,576,101,6.2,7.8,3.5
2866,576,301,4.9,10.0,2.6
2867,576,246,5.8,7.0,1.2
2868,576,260,6.8,7.3,2.7
2869,577,417,8.7,5.5,1.7
2870,577,268,4.0,9.9,2.1
2871,577,9,6.7,10.0,0.8
2872,577,149,7.9,8.1,0.0
2873,577,193,5.0,7.4,1.8
2874,577,55,5.4,10.0,2.4
2875,578,397,7.6,7.3,2.1
2876,578,113,4.9,7.8,1.7
2877,578,42,6.5,9.1,1.7
2878,578,404,6.1,8.6,3.6
2879,578,265,4.3,8.5,3.0
2880,579,335,6.6,10.0,1.6
2881,579,19,6.5,7.5,2.3
2882,579,26,6.1,8.8,3.2
2883,579,54,6.0,8.2,3.8
2884,579,81,2.9,6.7,1.8
2885,580,378,7.7,9.4,1.8
2886,580,8,7.1,9.3,1.2
2887,580,85,7.0,6.8,2.8
2888,580,83,5.0,6.4,2.2
2889,580,420,4.2,10.0,1.4
2890,581,288,5.9,9.2,1.1
2891,581,217,8.2,7.7,1.6
2892,581,70,4.9,8.7,2.4
2893,581,208,6.5,7.8,2.5
2894,581,398,6.8,8.7,1.5
2895,581,291,6.9,8.5,2.5
2896,582,90,8.5,8.6,1.5
2897,582,205,4.9,7.6,1.4
2898,582,328,7.2,8.0,4.0
2899,582,297,5.0,7.6,4.1
2900,583,233,7.2,8.6,3.9
2901,583,239,6.5,8.4,3.3
2902,583,111,6.2,7.6,2.7
2903,583,184,6.9,7.5,3.4
2904,583,347,5.7,7.6,1.8
2905,583,316,6.6,8.1,1.1
2906,584,211,6.6,8.0,0.4
2907,584,154,6.7,8.3,1.7
2908,584,331,6.0,5.2,2.5
2909,584,19,5.8,8.8,2.3
2910,585,99,5.9,7.2,2.1
2911,585,280,7.3,8.4,1.2
2912,585,246,5.4,8.9,0.2
2913,585,330,7.5,6.8,3.6
2914,585,306,6.8,8.9,5.0
2915,586,314,6.3,6.6,1.7
2916,586,97,7.7,8.3,2.5
2917,586,326,5.1,9.6,2.1
2918,586,243,5.7,10.0,1.6
2919,586,129,6.4,9.2,2.3
2920,587,177,7.4,9.1,3.3
2921,587,65,7.6,10.0,1.8
2922,587,42,5.3,6.3,3.4
2923,587,260,8.5,9.5,3.6
2924,587,196,6.8,8.5,3.3
2925,587,204,7.1,8.0,1.7
2926,588,393,8.1,7.7,2.3
2927,588,304,4.5,10.0,2.3
2928,588,273,7.0,10.0,3.6
2929,588,112,5.5,9.8,2.3
2930,588,90,7.7,9.6,0.9
2931,589,93,7.5,8.2,4.3
2932,589,173,6.5,10.0,2.7
2933,589,266,6.6,7.9,4.1
2934,589,20,6.6,8.4,1.7
2935,590,394,6.2,8.1,2.3
2936,590,205,7.7,7.9,0.0
2937,590,175,6.8,7.8,2.5
2938,590,248,6.8,7.8,2.0
2939,590,304,5.6,8.1,3.1
2940,590,328,6.7,7.0,1.1
2941,591,258,3.6,6.9,2.8
2942,591,372,6.3,10.0,1.4
2943,591,408,7.9,7.1,2.1
2944,591,14,4.9,8.9,1.2
2945,591,287,5.0,7.6,2.4
2946,591,226,5.5,8.4,3.0
2947,592,202,5.7,7.9,2.8
2948,592,29,7.6,8.5,0.2
2949,592,223,7.8,6.1,3.1
2950,592,234,5.5,8.5,1.2
2951,593,370,7.7,8.1,1.3
2952,593,316,6.3,7.8,2.0
2953,593,254,5.7,9.4,2.0
2954,593,343,5.7,6.5,1.8
2955,594,37,5.7,10.0,1.4
2956,594,50,7.6,7.0,3.3
2957,594,244,7.5,7.3,2.9
2958,594,106,8.0,10.0,2.5
2959,594,74,8.2,9.3,3.7
2960,595,76,5.7,8.7,2.5
2961,595,288,6.9,9.0,3.1
2962,595,159,5.1,7.8,1.3
2963,595,39,7.6,7.6,4.0
2964,595,42,4.8,9.3,2.1
2965,595,128,5.7,9.6,3.6
2966,596,350,6.7,7.2,2.5
2967,596,66,6.0,9.0,1.6
2968,596,283,5.6,7.4,2.9
2969,596,326,4.5,8.9,1.6
2970,596,48,6.4,6.8,1.6
2971,597,4,6.9,9.8,2.8
2972,597,204,9.1,6.7,2.1
2973,597,240,6.8,10.0,2.9
2974,597,353,7.8,9.3,1.6
2975,598,156,5.4,9.0,3.2
2976,598,51,9.3,8.6,1.1
2977,598,159,9.0,7.6,1.4
2978,598,186,5.6,8.5,2.7
2979,598,10,4.7,10.0,0.5
2980,598,128,8.6,8.1,1.3
2981,599,194,5.5,8.2,2.1
2982,599,79,5.9,9.8,3.1
2983,599,166,5.2,6.3,1.3
2984,599,323,6.8,7.5,2.4
2985,600,330,3.7,9.0,2.7
2986,600,310,6.1,8.5,2.1
2987,600,111,6.0,7.4,2.7
2988,600,80,5.5,7.8,2.2
2989,601,180,8.4,8.7,3.1
2990,601,399,5.0,10.0,1.7
2991,601,281,5.0,9.7,2.0
2992,601,77,5.1,5.9,1.4
2993,602,287,6.8,9.8,1.9
2994,602,254,4.7,9.3,1.7
2995,602,56,6.2,9.3,1.3
2996,602,316,4.1,8.4,2.5
2997,603,261,5.2,9.6,2.1
2998,603,240,7.3,6.8,2.4
2999,603,323,8.5,6.2,1.4
3000,603,166,5.8,9.1,4.1
3001,603,329,6.1,8.9,3.4
3002,603,79,4.2,7.2,1.0
3003,604,37,5.8,8.5,3.0
3004,604,403,8.1,9.7,2.4
3005,604,289,4.5,9.0,1.4
3006,604,167,5.7,9.7,2.7
3007,604,87,6.5,9.0,2.3
3008,604,8,6.9,9.1,0.5
3009,605,156,5.4,8.7,1.8
3010,605,390,6.6,9.3,1.9
3011,605,92,5.8,7.9,2.8
3012,605,404,5.2,7.2,1.7
3013,606,105,5.3,5.8,1.2
3014,606,347,8.3,9.1,3.0
3015,606,375,6.9,7.5,0.7
3016,606,124,3.6,9.0,2.8
3017,606,405,7.0,7.4,3.6
3018,606,350,7.5,7.3,0.2
3019,607,169,6.3,9.4,1.8
3020,607,397,6.9,7.0,4.0
3021,607,340,5.5,8.9,2.7
3022,607,392,5.9,8.2,3.0
3023,608,167,7.7,8.9,3.2
3024,608,141,7.2,9.5,3.0
3025,608,257,5.0,7.8,3.0
3026,608,173,5.5,7.2,2.8
3027,608,158,8.0,7.6,1.5
3028,609,307,5.3,7.3,1.1
3029,609,26,6.7,9.1,3.8
3030,609,331,5.3,10.0,1.4
3031,609,376,6.2,6.3,0.0
3032,609,88,4.8,9.2,1.2
3033,609,60,6.6,9.0,2.7
3034,610,365,6.6,9.9,2.8
3035,610,392,6.7,8.5,1.9
3036,610,398,6.9,7.4,3.0
3037,610,329,6.1,8.9,1.5
3038,610,63,5.5,9.0,1.1
3039,610,204,5.6,9.5,2.5
3040,611,107,5.3,9.5,3.3
3041,611,91,6.6,8.7,0.8
3042,611,8,6.0,9.4,2.6
3043,611,13,4.3,7.1,3.0
3044,611,98,5.9,10.0,2.4
3045,612,309,6.7,8.8,2.1
3046,612,419,5.1,9.1,0.7
3047,612,218,7.6,10.0,3.4
3048,612,219,7.3,10.0,2.1
3049,612,96,4.8,6.8,2.6
3050,613,91,8.4,9.3,3.0
3051,613,266,4.6,10.0,1.5
3052,613,403,7.1,7.5,1.4
3053,613,245,6.6,8.1,1.7
3054,613,141,4.6,9.7,4.2
3055,613,50,9.1,8.3,0.2
3056,614,418,7.3,9.1,3.3
3057,614,116,6.4,7.8,3.8
3058,614,250,8.6,7.7,2.3
3059,614,51,7.9,8.5,3.0
3060,614,317,6.2,8.5,2.2
3061,615,218,8.0,7.0,2.9
3062,615,316,6.0,7.5,1.5
3063,615,259,7.1,9.1,3.8
3064,615,48,7.6,10.0,3.0
3065,615,295,6.6,7.9,4.0
3066,616,285,6.7,7.5,0.5
3067,616,99,7.3,8.2,3.1
3068,616,233,7.6,8.4,0.0
3069,616,119,4.7,9.3,1.7
3070,617,232,3.6,8.4,3.7
3071,617,391,7.0,7.5,3.3
3072,617,203,3.8,7.8,3.1
3073,617,386,6.8,5.0,2.3
3074,617,376,5.4,7.3,2.4
3075,617,12,4.2,8.7,2.4
3076,618,254,6.2,8.6,2.2
3077,618,179,4.7,7.0,1.9
3078,618,72,4.9,10.0,2.1
3079,618,259,7.3,8.4,3.1
3080,619,5,4.9,9.9,0.2
3081,619,63,5.6,10.0,2.8
3082,619,169,7.9,8.4,3.4
3083,619,65,5.9,6.2,2.3
3084,619,397,3.1,6.3,1.4
3085,620,291,6.7,7.3,1.0
3086,620,171,6.2,8.9,2.0
3087,620,365,7.3,10.0,1.0
3088,620,379,6.4,8.6,0.8
3089,621,398,6.7,9.7,3.0
3090,621,127,5.7,9.8,0.7
3091,621,113,6.5,10.0,1.0
3092,621,255,8.6,6.4,2.6
3093,622,388,6.9,6.1,3.4
3094,622,122,6.0,8.1,2.4
3095,622,408,6.0,8.3,1.6
3096,622,198,7.9,8.8,4.7
3097,623,199,6.4,7.6,1.3
3098,623,163,6.2,9.0,2.1
3099,623,174,6.4,7.5,2.2
3100,623,260,4.6,10.0,2.4
3101,624,394,5.8,6.6,1.7
3102,624,248,5.8,6.5,4.6
3103,624,247,4.8,8.6,4.1
3104,624,327,7.3,7.2,2.4
3105,625,318,5.7,6.5,1.9
3106,625,380,8.0,9.3,2.0
3107,625,184,5.8,9.6,2.7
3108,625,370,4.2,7.6,2.4
3109,625,71,9.1,8.6,2.7
3110,625,218,6.0,5.7,3.7
3111,626,18,5.7,8.5,3.2
3112,626,7,5.0,9.7,1.5
3113,626,169,6.3,8.8,2.2
3114,626,46,6.3,8.7,2.2
3115,626,397,6.4,8.5,0.7
3116,626,204,5.0,7.5,1.3
3117,627,321,5.5,6.7,1.1
3118,627,221,6.6,7.7,0.9
3119,627,87,6.6,7.1,2.4
3120,627,50,4.6,7.7,2.2
3121,628,44,6.7,8.6,1.8
3122,628,231,5.3,9.0,2.5
3123,628,93,6.7,7.9,4.0
3124,628,418,5.1,7.9,2.2
3125,629,339,6.7,10.0,1.1
3126,629,414,5.5,8.9,0.4
3127,629,94,5.8,9.9,1.6
3128,629,88,6.7,8.7,3.9
3129,630,150,5.2,5.6,3.0
3130,630,66,8.3,7.8,2.0
3131,630,373,6.3,9.6,2.3
3132,630,287,4.0,8.4,0.9
3133,630,383,4.6,9.0,0.9
3134,631,18,6.2,7.5,2.2
3135,631,101,7.6,9.7,3.2
3136,631,46,10.0,8.7,2.0
3137,631,407,5.6,8.7,0.7
3138,632,252,5.7,10.0,2.7
3139,632,372,7.1,4.9,2.5
3140,632,348,7.5,8.4,3.6
3141,632,198,6.6,8.0,1.5
3142,633,208,7.6,7.6,2.5
3143,633,93,5.5,9.6,2.3
3144,633,176,7.1,8.9,1.1
3145,633,42,6.9,8.9,2.8
3146,633,377,4.6,9.2,0.3
3147,633,286,5.7,7.2,1.8
3148,634,262,4.0,8.4,2.8
3149,634,90,5.7,9.1,1.8
3150,634,214,4.8,7.5,1.9
3151,634,234,6.6,7.1,1.5
3152,634,394,6.1,8.3,1.5
3153,635,182,7.0,8.3,2.6
3154,635,150,7.5,8.5,2.4
3155,635,380,7.4,6.7,2.8
3156,635,71,6.4,7.4,1.5
3157,635,316,6.6,7.9,1.3
3158,635,219,8.3,7.7,3.2
3159,636,143,5.3,8.9,2.2
3160,636,246,5.5,8.9,0.0
3161,636,195,7.2,8.6,1.8
3162,636,103,4.6,7.5,1.6
3163,636,310,7.5,8.5,3.4
3164,637,388,5.2,8.0,1.6
3165,637,372,7.1,8.1,3.2
3166,637,31,5.4,8.6,2.5
3167,637,249,7.4,8.8,3.2
3168,637,158,6.2,9.0,2.6
3169,637,37,5.4,8.5,1.5
3170,638,238,6.1,7.5,2.3
3171,638,32,4.2,9.0,1.6
3172,638,26,6.9,9.7,2.0
3173,638,192,7.8,9.2,0.9
3174,639,373,5.1,7.8,3.1
3175,639,182,8.2,8.9,2.6
3176,639,344,4.1,7.9,2.2
3177,639,283,3.9,7.7,3.0
3178,639,370,6.9,9.1,2.9
3179,640,185,7.8,10.0,1.2
3180,640,398,6.4,5.0,1.6
3181,640,18,4.9,7.6,1.3
3182,640,5,9.3,9.8,2.6
3183,641,173,6.3,8.0,0.0
3184,641,91,7.0,6.7,1.9
3185,641,141,5.7,6.2,1.2
3186,641,50,4.2,8.3,3.3
3187,642,27,6.3,7.1,2.0
3188,642,167,6.3,10.0,0.0
3189,642,361,4.6,8.2,0.5
3190,642,257,7.8,8.2,2.4
3191,643,298,5.7,8.1,3.0
3192,643,39,6.7,7.5,3.6
3193,643,100,3.7,7.8,2.2
3194,643,70,6.6,9.9,2.0
3195,643,231,5.0,9.1,1.6
3196,644,386,7.4,9.0,3.0
3197,644,297,5.7,9.6,0.1
3198,644,369,6.3,8.5,3.8
3199,644,395,4.1,9.0,3.1
3200,644,232,5.2,7.0,1.6
3201,645,244,8.0,7.6,1.4
3202,645,98,8.5,7.4,3.2
3203,645,338,8.0,8.2,2.9
3204,645,74,4.7,7.7,3.2
3205,645,355,4.5,9.6,3.9
3206,645,87,6.8,10.0,1.0
3207,646,414,6.4,6.4,2.2
3208,646,322,8.7,6.5,2.6
3209,646,273,6.1,8.3,1.1
3210,646,399,6.2,8.2,2.8
3211,646,29,8.2,8.3,2.4
3212,646,394,6.4,10.0,2.3
3213,647,334,7.8,9.6,3.1
3214,647,321,5.9,8.4,1.5
3215,647,244,5.1,10.0,2.6
3216,647,158,7.9,7.2,3.1
3217,647,173,5.7,8.0,1.9
3218,647,167,7.5,8.1,2.2
3219,648,376,7.3,8.6,3.2
3220,648,190,5.5,9.0,2.6
3221,648,134,6.2,8.7,0.8
3222,648,382,5.5,8.0,1.4
3223,648,234,9.0,9.2,4.0
3224,648,81,8.2,10.0,3.7
3225,649,325,5.5,10.0,2.9
3226,649,155,6.4,9.5,2.6
3227,649,171,3.3,6.4,0.4
3228,649,240,6.0,7.5,0.8
3229,649,5,8.2,8.1,2.1
3230,649,194,5.6,7.5,3.9
3231,650,143,6.1,8.6,2.7
3232,650,42,5.5,7.2,2.6
3233,650,156,5.9,8.5,3.0
3234,650,151,6.8,7.4,3.2
3235,650,199,6.5,10.0,3.5
3236,651,262,3.1,10.0,0.9
3237,651,335,5.5,10.0,1.9
3238,651,232,5.7,7.7,3.9
3239,651,203,6.7,8.1,2.9
3240,651,78,5.9,8.9,0.6
3241,651,235,4.5,8.4,1.7
3242,652,71,4.5,8.8,0.8
3243,652,96,7.3,8.7,3.2
3244,652,368,6.2,9.6,2.0
3245,652,218,7.7,9.8,2.4
3246,652,380,4.3,6.4,1.1
3247,653,5,3.6,7.6,2.9
3248,653,329,6.1,9.1,3.9
3249,653,278,7.3,9.6,1.9
3250,653,171,6.3,7.7,1.3
3251,653,63,7.7,8.4,5.3
3252,653,127,6.8,9.5,3.1
3253,654,173,9.6,7.0,1.7
3254,654,243,6.1,8.6,1.2
3255,654,403,7.6,8.2,3.2
3256,654,107,4.9,7.3,1.1
3257,655,36,7.3,8.2,1.8
3258,655,197,7.0,7.8,2.9
3259,655,33,4.9,8.1,4.0
3260,655,294,4.7,7.5,1.1
3261,655,281,6.5,7.5,2.9
3262,655,406,5.9,5.1,1.1
3263,656,323,5.7,7.0,1.3
3264,656,127,7.2,7.9,2.4
3265,656,4,4.8,6.8,2.5
3266,656,194,5.5,10.0,3.4
3267,656,407,7.9,8.3,2.5
3268,656,384,5.5,7.6,1.8
3269,657,348,8.5,7.3,1.6
3270,657,314,6.3,6.2,2.1
3271,657,252,4.9,8.5,2.0
3272,657,122,4.9,9.3,1.4
3273,658,398,7.1,8.0,4.2
3274,658,194,5.8,9.8,3.6
3275,658,255,6.1,7.4,3.2
3276,658,161,6.5,8.2,3.1
3277,658,171,4.4,8.4,1.2
3278,659,345,5.1,8.6,1.7
3279,659,92,6.1,10.0,2.3
3280,659,208,7.7,10.0,2.6
3281,659,143,6.8,9.3,3.5
3282,659,324,4.0,8.2,1.6
3283,659,280,5.9,8.1,2.1
3284,660,374,8.0,9.4,0.8
3285,660,307,8.0,9.2,1.6
3286,660,322,5.5,8.2,2.0
3287,660,81,7.1,8.2,0.5
3288,661,319,8.5,9.1,3.9
3289,661,352,7.3,6.3,2.3
3290,661,150,4.4,8.3,1.3
3291,661,347,5.7,7.6,2.7
3292,662,158,7.5,6.9,3.9
3293,662,305,5.0,8.5,0.8
3294,662,334,5.8,7.1,1.7
3295,662,299,6.3,7.9,3.2
3296,662,253,6.2,8.8,2.8
3297,663,345,6.6,8.9,2.2
3298,663,371,5.6,8.1,3.8
3299,663,274,6.3,8.4,2.3
3300,663,400,5.0,9.2,2.7
3301,663,42,5.4,8.6,2.6
3302,663,201,7.0,8.9,1.9
3303,664,340,6.7,8.8,1.5
3304,664,185,8.4,8.5,5.1
3305,664,127,8.1,10.0,2.6
3306,664,5,8.3,8.4,1.4
3307,664,46,3.1,7.7,1.6
3308,664,194,7.0,9.0,2.3
3309,665,233,5.9,8.8,2.7
3310,665,274,6.3,9.4,2.7
3311,665,324,6.2,9.7,3.4
3312,665,119,4.0,7.7,2.7
3313,665,156,7.5,8.9,3.5
3314,665,116,6.6,10.0,2.8
3315,666,95,7.5,8.5,1.4
3316,666,205,6.3,9.3,2.6
3317,666,60,6.8,9.4,2.8
3318,666,351,5.6,8.5,2.5
3319,667,350,6.1,8.0,2.8
3320,667,215,4.9,9.4,2.7
3321,667,48,4.2,7.7,3.6
3322,667,170,6.1,10.0,2.6
3323,668,101,4.7,6.9,2.9
3324,668,113,6.9,8.9,1.6
3325,668,18,7.3,9.7,3.9
3326,668,264,5.3,7.5,4.0
3327,668,7,7.0,8.9,3.2
3328,669,388,8.2,9.0,2.6
3329,669,20,7.6,7.3,1.4
3330,669,257,6.8,8.7,3.8
3331,669,252,4.6,9.2,2.6
3332,670,377,7.0,8.8,4.3
3333,670,100,5.2,8.4,3.0
3334,670,364,7.0,6.9,3.4
3335,670,168,6.4,7.6,2.0
3336,671,179,4.9,7.5,1.1
3337,671,69,6.0,8.4,2.6
3338,671,373,10.0,10.0,2.4
3339,671,263,4.8,9.3,1.2
3340,672,27,5.2,7.9,1.5
3341,672,82,5.7,9.2,3.1
3342,672,249,6.7,10.0,2.3
3343,672,245,5.3,8.9,1.4
3344,672,243,5.0,9.0,1.9
3345,672,333,5.3,8.1,1.8
3346,673,418,6.0,7.2,1.4
3347,673,250,5.9,7.4,3.4
3348,673,233,6.0,5.7,1.2
3349,673,111,6.4,8.7,2.6
3350,673,282,5.2,7.8,3.8
3351,673,76,5.9,9.1,2.7
3352,674,179,4.3,9.2,0.7
3353,674,226,8.3,6.8,3.5
3354,674,373,5.7,7.3,1.7
3355,674,71,6.9,7.5,3.2
3356,674,419,5.8,10.0,2.2
3357,674,215,5.2,7.9,2.1
3358,675,168,8.1,8.1,1.0
3359,675,212,5.4,7.2,0.3
3360,675,377,8.4,9.2,0.2
3361,675,324,5.9,10.0,3.3
3362,676,157,4.9,8.6,0.4
3363,676,248,7.2,8.2,1.2
3364,676,2,8.2,8.6,2.7
3365,676,227,8.0,5.1,3.4
3366,676,363,5.8,7.5,1.9
3367,677,403,7.5,10.0,1.0
3368,677,106,4.0,9.9,2.3
3369,677,198,8.1,8.6,0.3
3370,677,91,6.3,10.0,3.0
3371,677,98,6.8,9.1,2.8
3372,678,276,8.8,9.2,1.3
3373,678,208,9.3,6.8,1.1
3374,678,39,6.9,8.9,1.6
3375,678,201,5.3,7.6,1.8
3376,678,288,5.5,10.0,1.6
3377,679,125,5.0,7.2,3.0
3378,679,172,7.0,9.2,3.7
3379,679,175,5.3,7.4,2.8
3380,679,300,5.3,10.0,3.2
3381,679,206,6.3,8.9,4.3
3382,680,165,6.2,9.3,2.0
3383,680,398,6.2,8.0,1.4
3384,680,216,5.0,7.6,1.0
3385,680,166,5.8,8.5,2.5
3386,681,198,8.5,9.4,2.0
3387,681,74,4.9,8.4,3.1
3388,681,20,5.3,8.6,3.5
3389,681,408,7.8,9.7,3.3
3390,681,336,4.7,8.0,3.3
3391,682,14,6.6,7.3,3.4
3392,682,42,5.1,8.9,1.3
3393,682,126,6.2,7.2,2.4
3394,682,176,6.1,9.0,2.6
3395,682,246,5.3,10.0,0.7
3396,683,185,4.0,6.0,0.5
3397,683,255,7.5,8.4,2.5
3398,683,323,6.4,9.8,3.2
3399,683,101,4.5,8.5,1.4
3400,684,174,6.8,9.1,2.0
3401,684,99,7.8,8.8,1.2
3402,684,288,7.7,9.7,2.7
3403,684,311,4.6,9.1,2.9
3404,684,116,4.4,9.1,3.3
3405,684,364,6.7,10.0,3.4
3406,685,369,7.2,8.0,1.0
3407,685,315,6.4,10.0,2.0
3408,685,406,6.9,8.3,2.2
3409,685,78,6.4,6.4,2.9
3410,685,234,7.2,8.4,3.7
3411,686,179,6.9,7.7,2.9
3412,686,218,5.8,9.9,3.0
3413,686,69,6.0,7.8,4.7
3414,686,150,6.9,7.5,1.1
3415,686,183,4.7,10.0,2.4
3416,686,71,6.5,8.6,2.4
3417,687,79,6.5,9.5,1.7
3418,687,46,4.7,8.5,1.8
3419,687,194,8.3,9.6,2.3
3420,687,240,5.8,8.1,3.1
3421,687,416,4.4,9.8,1.3
3422,687,196,7.2,7.7,2.7
3423,688,231,6.5,6.0,2.7
3424,688,222,5.7,6.5,1.9
3425,688,301,6.2,8.8,1.1
3426,688,76,6.5,10.0,3.3
3427,689,252,7.2,9.8,0.6
3428,689,56,8.4,6.8,3.2
3429,689,167,4.6,6.6,2.0
3430,689,105,7.4,9.0,1.1
3431,690,103,6.4,9.0,2.3
3432,690,229,5.1,8.2,1.8
3433,690,340,4.2,6.6,1.0
3434,690,217,5.4,6.8,1.3
3435,690,353,8.3,9.0,2.2
3436,690,330,6.7,8.4,1.9
3437,691,379,6.3,8.8,1.2
3438,691,171,5.8,8.1,3.3
3439,691,291,6.4,8.8,2.4
3440,691,301,4.7,8.4,2.7
3441,691,119,4.4,8.7,2.9
3442,691,80,6.4,9.0,1.6
3443,692,262,5.9,7.7,2.3
3444,692,369,3.4,8.2,3.0
3445,692,322,4.8,7.8,2.8
3446,692,399,5.3,7.5,1.6
3447,692,413,7.6,8.9,3.5
3448,693,261,7.8,9.3,2.3
3449,693,229,7.0,8.1,1.9
3450,693,384,6.0,6.7,5.5
3451,693,240,5.8,8.2,2.3
3452,694,393,6.2,9.4,3.5
3453,694,172,6.9,10.0,1.4
3454,694,125,7.2,10.0,2.0
3455,694,322,5.7,8.8,3.7
3456,694,386,6.8,7.4,4.1
3457,695,237,8.7,9.4,5.0
3458,695,414,7.7,6.8,1.6
3459,695,248,6.7,8.3,2.5
3460,695,175,6.7,7.1,3.8
3461,695,136,6.1,6.7,1.8
3462,695,154,6.6,9.6,1.7
3463,696,66,6.3,9.7,2.0
3464,696,364,5.4,7.8,0.0
3465,696,289,3.3,7.3,2.6
3466,696,107,7.3,8.8,2.5
3467,697,262,7.2,7.5,3.0
3468,697,339,6.7,8.1,1.3
3469,697,17,7.9,7.9,3.0
3470,697,61,5.8,7.5,1.8
3471,697,272,5.5,6.4,1.2
3472,697,190,4.6,8.4,3.3
3473,698,72,7.6,5.3,3.5
3474,698,150,5.4,7.3,0.5
3475,698,69,5.8,7.8,1.8
3476,698,83,5.1,8.8,1.8
3477,698,283,6.6,10.0,2.4
3478,698,338,7.4,7.8,3.2
3479,699,298,7.8,7.6,1.0
3480,699,288,6.5,6.5,1.6
3481,699,5,6.2,7.4,2.3
3482,699,323,6.2,8.1,3.2
3483,699,324,5.3,8.3,2.6
3484,700,272,5.7,9.9,2.8
3485,700,172,6.3,7.8,2.0
3486,700,273,3.9,6.5,1.7
3487,700,238,6.9,7.9,3.4
