set_id,session_id,exercise_id,set_number,reps,load_kg,rpe,rest_sec
3044,231,58,3,8,43.92,6.9,100
3045,231,55,1,10,44.93,8.7,119
3046,231,55,2,14,46.16,8.1,93
3047,231,29,1,10,25.29,7.7,178
3048,231,29,2,14,31.4,7.6,119
3049,231,29,3,11,27.97,8.1,111
3050,232,99,1,14,67.38,8.7,83
3051,232,99,2,12,78.26,8.2,155
3052,232,99,3,11,65.47,8.2,89
3053,232,250,1,8,77.08,7.1,203
3054,232,250,2,13,67.19,8.0,153
3055,232,250,3,13,76.53,7.3,94
3056,232,329,1,12,32.12,8.9,149
3057,232,329,2,12,34.56,7.7,140
3058,232,404,1,13,43.24,7.8,131
3059,232,404,2,9,49.95,9.0,86
3060,232,404,3,10,41.48,7.4,128
3061,233,172,1,13,42.84,9.0,135
3062,233,172,2,12,50.92,7.0,137
3063,233,172,3,12,45.39,8.7,60
3064,233,273,1,13,38.5,8.2,108
3065,233,273,2,12,41.89,6.8,63
3066,233,273,3,13,32.35,8.2,109
3067,233,382,1,8,45.78,8.2,60
3068,233,382,2,9,41.49,9.2,149
3069,233,395,1,9,44.24,7.3,115
3070,233,395,2,9,54.22,8.2,60
3071,233,53,1,9,42.85,9.4,121
3072,233,53,2,13,45.14,8.2,138
3073,233,125,1,13,14.81,8.5,116
3074,233,125,2,14,15.83,8.1,128
3075,233,125,3,8,18.47,6.8,85
3076,233,125,4,9,16.42,7.7,152
3077,233,125,5,12,14.47,7.5,77
3078,234,255,1,8,29.78,7.4,153
3079,234,255,2,8,27.36,7.5,136
3080,234,255,3,10,27.26,6.9,106
3081,234,255,4,10,28.05,8.7,110
3082,234,404,1,14,39.53,7.6,120
3083,234,404,2,10,45.71,7.8,141
3084,234,404,3,11,45.14,7.5,171
3085,234,127,1,9,63.33,6.5,81
3086,234,127,2,9,60.25,7.6,60
3087,234,127,3,14,68.18,8.3,80
3088,234,291,1,8,35.75,9.5,120
3089,234,291,2,13,30.64,7.7,164
3090,234,291,3,10,28.38,6.9,143
3091,234,99,1,13,45.67,8.1,129
3092,234,99,2,9,43.73,8.3,92
3093,234,99,3,14,48.01,9.7,117
3094,235,14,1,10,34.21,8.0,104
3095,235,14,2,12,40.71,8.3,131
3096,235,14,3,13,37.73,8.0,101
3097,235,8,1,12,24.7,8.7,188
3098,235,8,2,14,30.98,7.2,87
3099,235,8,3,13,30.44,7.0,131
3100,235,8,4,8,25.87,7.1,132
3101,235,336,1,8,58.49,8.2,108
3102,235,336,2,10,49.96,7.7,82
3103,235,336,3,14,57.6,8.1,194
3104,235,126,1,9,28.66,8.1,89
3105,235,126,2,8,41.9,8.0,74
3106,235,126,3,9,38.01,6.6,60
3107,235,126,4,9,38.88,8.8,118
3108,236,180,1,13,47.75,7.4,150
3109,236,180,2,10,48.33,8.7,93
3110,236,180,3,11,45.17,7.8,160
3111,236,235,1,10,70.75,8.7,147
3112,236,235,2,8,79.59,7.1,156
3113,236,235,3,9,75.15,8.3,73
3114,236,235,4,14,82.94,8.7,152
3115,236,307,1,8,42.11,8.3,132
3116,236,307,2,8,42.92,7.5,124
3117,236,307,3,12,46.06,7.5,80
3118,236,307,4,11,45.26,8.1,145
3119,236,227,1,14,18.89,7.9,120
3120,236,227,2,11,22.41,7.2,132
3121,236,335,1,14,23.67,7.6,94
3122,236,335,2,10,27.9,8.0,143
3123,236,335,3,14,28.88,7.7,132
3124,236,304,1,8,46.53,8.6,109
3125,236,304,2,11,49.5,7.6,124
3126,237,356,1,11,44.33,8.3,128
3127,237,356,2,13,54.15,8.2,135
3128,237,356,3,13,52.11,7.4,129
3129,237,249,1,11,71.1,6.7,150
3130,237,249,2,10,73.09,8.8,99
3131,237,8,1,10,66.16,7.2,101
3132,237,8,2,8,56.27,7.6,149
3133,237,348,1,12,52.39,8.4,99
3134,237,348,2,14,52.36,8.2,174
3135,237,348,3,12,57.96,8.3,134
3136,237,252,1,14,40.21,7.3,119
3137,237,252,2,11,42.43,6.6,133
3138,237,252,3,13,43.71,7.7,97
3139,237,91,1,11,34.97,9.2,92
3140,237,91,2,11,28.78,8.1,155
3141,238,211,1,12,63.36,8.0,111
3142,238,211,2,11,59.51,8.7,141
3143,238,211,3,12,60.37,8.1,134
3144,238,109,1,13,51.34,7.5,80
3145,238,109,2,14,37.35,7.1,110
3146,238,109,3,13,48.54,7.7,141
3147,238,223,1,9,56.55,8.2,186
3148,238,223,2,12,62.22,8.3,88
3149,238,223,3,9,58.54,8.9,60
3150,238,205,1,14,38.29,8.1,129
3151,238,205,2,12,38.8,8.4,95
3152,238,349,1,9,68.39,7.7,139
3153,238,349,2,10,84.42,8.4,107
3154,238,349,3,10,73.79,7.5,139
3155,238,349,4,8,73.43,6.1,143
3156,239,299,1,8,78.63,7.8,140
3157,239,299,2,10,81.29,7.1,156
3158,239,299,3,11,80.82,7.4,132
3159,239,13,1,8,50.77,7.4,103
3160,239,13,2,10,57.73,7.9,166
3161,239,105,1,13,47.69,7.8,135
3162,239,105,2,13,48.91,7.1,127
3163,239,311,1,11,16.62,7.9,139
3164,239,311,2,9,14.46,7.9,156
3165,239,215,1,13,57.66,7.9,123
3166,239,215,2,10,69.03,7.1,90
3167,240,392,1,14,22.19,8.1,105
3168,240,392,2,8,24.16,6.9,125
3169,240,392,3,9,20.28,8.0,147
3170,240,398,1,11,7.98,7.6,118
3171,240,398,2,8,8.59,7.8,133
3172,240,164,1,10,39.84,7.8,104
3173,240,164,2,13,39.75,8.6,71
3174,240,164,3,10,36.51,8.2,85
3175,240,288,1,14,53.77,8.4,140
3176,240,288,2,9,48.02,8.3,155
3177,240,407,1,14,46.06,7.8,158
3178,240,407,2,8,46.79,6.8,126
3179,240,407,3,10,44.36,6.8,125
3180,240,51,1,14,37.5,6.7,106
3181,240,51,2,10,32.57,7.0,106
3182,240,51,3,9,39.25,8.6,84
3183,241,44,1,10,28.44,8.6,65
3184,241,44,2,12,25.68,7.3,117
3185,241,44,3,10,29.32,7.8,139
3186,241,159,1,11,46.32,7.3,157
3187,241,159,2,14,44.08,7.2,146
3188,241,159,3,14,42.2,7.8,136
3189,241,309,1,10,48.88,7.6,176
3190,241,309,2,14,49.83,8.3,147
3191,241,309,3,10,46.55,6.7,159
3192,241,309,4,11,51.81,7.6,127
3193,241,239,1,9,81.82,7.4,131
3194,241,239,2,10,76.61,7.6,143
3195,241,215,1,11,52.96,7.9,91
3196,241,215,2,9,47.24,6.3,127
3197,242,352,1,12,44.6,7.9,160
3198,242,352,2,11,48.29,7.2,60
3199,242,279,1,8,37.87,7.5,69
3200,242,279,2,8,36.47,8.7,153
3201,242,279,3,10,40.24,7.6,98
3202,242,279,4,9,41.21,9.1,96
3203,242,420,1,8,53.99,7.4,137
3204,242,420,2,13,63.84,8.5,144
3205,242,420,3,10,53.5,7.6,179
3206,242,420,4,10,51.54,9.1,60
3207,242,319,1,8,42.67,7.6,121
3208,242,319,2,8,41.87,7.7,158
3209,242,319,3,14,43.91,7.6,109
3210,242,311,1,10,56.59,7.7,121
3211,242,311,2,12,56.55,7.6,117
3212,242,311,3,11,56.09,7.9,138
3213,242,380,1,12,52.95,8.1,132
3214,242,380,2,12,45.56,7.8,119
3215,243,4,1,11,70.73,7.8,131
3216,243,4,2,10,61.25,6.5,147
3217,243,155,1,14,49.04,7.3,132
3218,243,155,2,9,53.14,7.1,113
3219,243,194,1,11,46.08,7.2,186
3220,243,194,2,9,45.97,9.0,141
3221,243,194,3,13,46.01,6.3,87
3222,243,185,1,10,56.39,7.9,83
3223,243,185,2,8,55.51,8.2,98
3224,243,185,3,9,51.51,7.3,123
3225,243,324,1,11,56.57,6.9,81
3226,243,324,2,10,54.41,8.1,79
3227,243,324,3,9,58.32,7.4,91
3228,244,411,1,9,45.53,8.0,104
3229,244,411,2,12,45.75,8.3,113
3230,244,136,1,12,29.01,7.9,109
3231,244,136,2,14,35.55,8.0,141
3232,244,234,1,11,61.38,7.8,96
3233,244,234,2,8,52.51,6.0,88
3234,244,234,3,12,61.76,8.4,172
3235,244,131,1,13,54.69,8.2,177
3236,244,131,2,13,56.04,8.2,125
3237,244,328,1,11,39.42,7.8,88
3238,244,328,2,8,42.59,6.3,153
3239,244,328,3,8,46.34,7.1,99
3240,244,328,4,9,50.64,7.7,157
3241,244,328,5,10,32.92,7.8,86
3242,244,22,1,9,24.95,6.6,149
3243,244,22,2,11,24.01,6.8,82
3244,245,254,1,9,78.57,8.7,60
3245,245,254,2,11,69.53,6.8,117
3246,245,254,3,9,78.22,7.4,113
3247,245,82,1,9,38.9,6.6,105
3248,245,82,2,13,34.35,8.0,115
3249,245,82,3,14,34.6,8.5,128
3250,245,82,4,12,33.08,7.9,105
3251,245,295,1,11,38.16,9.0,129
3252,245,295,2,8,40.91,7.1,124
3253,245,85,1,14,64.14,7.6,178
3254,245,85,2,8,67.19,7.7,113
3255,246,81,1,9,24.59,7.0,102
3256,246,81,2,11,29.74,7.3,95
3257,246,81,3,12,29.78,8.0,125
3258,246,363,1,9,44.64,8.7,138
3259,246,363,2,9,46.11,8.0,148
3260,246,363,3,13,47.27,8.5,78
3261,246,197,1,14,26.87,6.9,145
3262,246,197,2,10,29.44,6.6,121
3263,246,197,3,11,31.07,8.0,119
3264,246,60,1,14,54.29,8.2,118
3265,246,60,2,13,59.08,7.6,137
3266,246,60,3,8,57.57,8.4,112
3267,246,281,1,14,33.41,8.0,114
3268,246,281,2,11,26.39,7.4,134
3269,246,281,3,8,30.35,8.0,98
3270,246,281,4,10,32.82,7.8,109
3271,247,97,1,9,45.54,7.1,110
3272,247,97,2,9,44.51,8.6,91
3273,247,97,3,10,48.79,7.5,120
3274,247,97,4,11,54.87,6.4,81
3275,247,97,5,9,47.94,7.6,150
3276,247,8,1,13,38.93,8.5,153
3277,247,8,2,13,33.77,7.7,126
3278,247,396,1,14,37.44,7.3,175
3279,247,396,2,11,34.28,9.2,130
3280,247,295,1,9,50.22,8.4,104
3281,247,295,2,11,43.31,8.2,137
3282,247,295,3,10,43.67,7.0,132
3283,247,124,1,10,36.51,6.6,89
3284,247,124,2,8,45.84,8.1,78
3285,247,124,3,12,45.54,8.1,151
3286,247,124,4,9,44.94,7.6,116
3287,247,420,1,8,44.47,7.7,98
3288,247,420,2,11,40.83,8.2,73
3289,248,127,1,14,61.87,8.4,178
3290,248,127,2,10,65.59,6.5,104
3291,248,46,1,14,54.83,7.6,88
3292,248,46,2,11,60.53,7.1,118
3293,248,216,1,11,35.76,6.6,137
3294,248,216,2,14,48.87,7.3,112
3295,248,288,1,11,46.41,7.1,176
3296,248,288,2,9,55.95,9.4,74
3297,249,376,1,8,48.39,8.8,80
3298,249,376,2,11,49.94,8.1,163
3299,249,297,1,13,41.81,8.5,146
3300,249,297,2,9,44.74,7.3,140
3301,249,297,3,8,46.76,7.9,69
3302,249,369,1,8,55.98,8.8,123
3303,249,369,2,13,50.21,7.1,119
3304,249,109,1,12,46.96,8.0,86
3305,249,109,2,10,45.58,8.0,154
3306,249,109,3,13,40.78,7.3,61
3307,249,192,1,14,82.35,7.0,106
3308,249,192,2,11,78.15,8.4,127
3309,249,192,3,9,81.79,8.0,104
3310,249,33,1,12,35.58,8.0,108
3311,249,33,2,9,36.31,8.7,114
3312,249,33,3,12,32.28,8.6,150
3313,249,33,4,13,33.6,8.4,119
3314,250,106,1,12,43.3,9.1,116
3315,250,106,2,11,38.09,8.1,149
3316,250,97,1,12,76.23,8.5,149
3317,250,97,2,11,55.87,7.3,123
3318,250,97,3,8,75.61,9.2,183
3319,250,215,1,9,12.43,8.2,133
3320,250,215,2,14,12.77,8.6,90
3321,250,226,1,11,70.96,7.0,145
3322,250,226,2,10,63.95,8.8,136
3323,250,418,1,8,22.58,8.0,149
3324,250,418,2,9,24.37,8.2,130
3325,250,93,1,12,43.02,7.6,155
3326,250,93,2,8,43.38,8.0,146
3327,250,93,3,12,43.59,7.8,99
3328,251,324,1,13,9.18,9.0,105
3329,251,324,2,8,8.52,8.4,85
3330,251,324,3,9,7.8,7.5,77
3331,251,151,1,13,54.0,6.9,147
3332,251,151,2,8,40.12,8.5,100
3333,251,4,1,8,38.0,7.9,67
3334,251,4,2,11,43.27,8.0,136
3335,251,4,3,10,38.79,8.7,121
3336,251,4,4,8,37.68,8.0,145
3337,251,325,1,12,38.75,8.4,117
3338,251,325,2,9,36.17,9.1,94
3339,251,325,3,13,35.0,8.3,96
3340,252,333,1,13,51.76,7.8,155
3341,252,333,2,14,44.93,8.2,145
3342,252,314,1,8,81.03,6.4,148
3343,252,314,2,14,80.14,7.4,113
3344,252,334,1,14,68.27,7.7,124
3345,252,334,2,12,67.44,7.7,165
3346,252,371,1,8,39.11,8.4,149
3347,252,371,2,11,35.86,6.5,147
3348,252,371,3,14,38.15,8.0,136
3349,252,371,4,9,38.83,7.5,125
3350,253,119,1,11,50.03,8.4,122
3351,253,119,2,14,55.37,8.3,155
3352,253,119,3,12,46.11,6.6,123
3353,253,119,4,14,49.92,7.0,98
3354,253,166,1,12,67.95,8.3,182
3355,253,166,2,10,61.15,7.9,85
3356,253,166,3,11,59.44,7.9,107
3357,253,166,4,12,68.6,7.6,142
3358,253,276,1,14,39.47,8.3,114
3359,253,276,2,8,39.2,8.0,107
3360,253,330,1,13,56.2,7.7,105
3361,253,330,2,13,58.04,8.2,114
3362,253,330,3,12,52.79,7.7,189
3363,253,330,4,9,61.14,7.1,122
3364,253,330,5,10,55.21,7.6,126
3365,253,161,1,9,30.64,7.5,60
3366,253,161,2,11,37.44,6.8,73
3367,253,340,1,14,40.83,7.6,109
3368,253,340,2,8,54.37,8.2,170
3369,254,96,1,8,50.02,8.5,132
3370,254,96,2,8,49.27,7.8,70
3371,254,96,3,11,46.75,6.9,81
3372,254,271,1,9,38.97,8.4,85
3373,254,271,2,9,40.23,8.1,100
3374,254,305,1,14,41.31,8.6,171
3375,254,305,2,12,48.34,7.8,121
3376,254,305,3,13,51.11,7.9,91
3377,254,305,4,11,47.25,8.4,84
3378,254,233,1,12,59.51,8.2,117
3379,254,233,2,9,62.05,7.7,153
3380,254,233,3,13,62.33,7.4,103
3381,254,249,1,11,65.63,7.8,73
3382,254,249,2,11,60.48,8.9,116
3383,255,245,1,8,32.4,7.6,70
3384,255,245,2,14,39.19,7.4,144
3385,255,245,3,12,26.68,8.2,106
3386,255,162,1,11,13.17,6.6,160
3387,255,162,2,9,12.91,8.1,67
3388,255,162,3,13,12.48,8.2,160
3389,255,158,1,9,62.25,6.5,141
3390,255,158,2,13,54.56,7.7,133
3391,255,158,3,9,60.75,9.3,98
3392,255,158,4,12,63.25,7.9,122
3393,255,201,1,14,50.02,6.7,137
3394,255,201,2,10,43.04,7.7,79
3395,255,289,1,8,58.5,7.1,170
3396,255,289,2,10,48.12,7.0,133
3397,255,401,1,8,21.26,9.2,90
3398,255,401,2,14,23.18,8.9,101
3399,256,208,1,11,25.11,8.0,176
3400,256,208,2,10,21.15,7.5,168
3401,256,220,1,10,58.64,7.3,132
3402,256,220,2,14,69.23,8.0,135
3403,256,306,1,10,65.38,6.4,146
3404,256,306,2,8,54.56,8.1,132
3405,256,166,1,13,34.21,7.1,137
3406,256,166,2,8,34.68,7.3,107
3407,256,113,1,8,36.09,8.0,93
3408,256,113,2,10,35.33,7.9,153
3409,256,113,3,11,29.86,8.4,90
3410,256,260,1,13,39.75,8.0,101
3411,256,260,2,12,51.03,9.1,60
3412,256,260,3,10,49.55,7.4,189
3413,257,380,1,14,27.03,7.7,99
3414,257,380,2,11,23.86,7.9,156
3415,257,179,1,11,62.34,7.1,127
3416,257,179,2,13,55.14,8.1,108
3417,257,179,3,13,51.6,8.3,145
3418,257,8,1,14,37.16,8.9,166
3419,257,8,2,10,35.87,7.2,98
3420,257,8,3,10,40.87,9.2,159
3421,257,93,1,11,32.36,7.6,114
3422,257,93,2,11,30.38,6.5,113
3423,257,93,3,10,28.28,7.4,136
3424,257,93,4,10,33.67,6.9,116
3425,258,243,1,13,66.66,8.0,97
3426,258,243,2,12,62.94,6.5,128
3427,258,50,1,11,53.88,8.8,60
3428,258,50,2,8,43.91,6.7,87
3429,258,83,1,13,7.84,7.6,113
3430,258,83,2,12,8.03,8.0,104
3431,258,83,3,9,8.39,6.9,179
3432,258,287,1,14,25.11,8.4,66
3433,258,287,2,8,20.56,8.8,164
3434,258,287,3,12,21.09,8.6,122
3435,258,39,1,9,49.99,6.0,87
3436,258,39,2,10,49.86,8.6,117
3437,259,260,1,11,4.95,8.1,114
3438,259,260,2,14,5.4,6.9,150
3439,259,260,3,14,4.97,8.3,132
3440,259,330,1,10,51.85,7.4,127
3441,259,330,2,12,45.88,7.7,119
3442,259,330,3,9,52.1,7.8,60
3443,259,92,1,9,38.16,7.4,166
3444,259,92,2,9,36.61,6.3,98
3445,259,92,3,8,34.03,6.7,103
3446,259,92,4,11,36.12,6.8,177
3447,259,392,1,8,25.77,8.1,73
3448,259,392,2,13,25.65,6.8,86
3449,259,163,1,9,24.05,8.9,147
3450,259,163,2,14,24.07,8.7,87
3451,259,163,3,13,25.81,7.7,151
3452,259,163,4,10,21.09,8.0,87
3453,259,163,5,14,21.38,7.7,106
3454,259,169,1,12,48.78,7.4,98
3455,259,169,2,9,42.99,9.1,127
3456,259,169,3,9,42.53,8.7,84
3457,259,169,4,11,42.17,7.4,94
3458,260,8,1,14,71.7,9.0,98
3459,260,8,2,13,75.18,7.4,97
3460,260,233,1,13,28.71,7.6,137
3461,260,233,2,12,33.75,7.7,67
3462,260,159,1,13,33.0,6.6,126
3463,260,159,2,10,31.83,8.3,65
3464,260,338,1,13,79.39,7.6,140
3465,260,338,2,8,69.46,7.6,155
3466,260,338,3,10,78.67,7.3,89
3467,260,338,4,8,78.03,7.6,83
3468,260,388,1,10,40.19,7.7,167
3469,260,388,2,10,39.04,7.5,66
3470,260,388,3,11,39.47,7.3,120
3471,261,185,1,9,59.49,7.9,89
3472,261,185,2,13,68.53,7.5,156
3473,261,185,3,12,61.24,9.1,108
3474,261,185,4,13,60.27,6.5,161
3475,261,116,1,9,44.77,7.8,109
3476,261,116,2,9,37.34,7.5,119
3477,261,260,1,11,76.7,7.2,66
3478,261,260,2,14,70.21,8.7,106
3479,261,260,3,8,83.85,8.4,81
3480,261,264,1,8,68.23,8.6,141
3481,261,264,2,10,67.75,8.3,109
3482,261,323,1,11,58.76,8.4,167
3483,261,323,2,10,60.87,7.8,146
3484,261,323,3,14,58.62,6.7,138
3485,261,323,4,10,67.25,8.6,129
3486,262,124,1,13,59.6,8.6,149
3487,262,124,2,9,58.08,8.5,183
3488,262,361,1,9,65.34,9.2,188
3489,262,361,2,13,57.37,8.0,123
3490,262,361,3,11,67.38,7.5,91
3491,262,289,1,9,74.29,7.7,183
3492,262,289,2,11,85.19,7.1,92
3493,262,289,3,13,73.93,7.6,118
3494,262,257,1,13,70.45,8.8,93
3495,262,257,2,8,59.51,7.9,87
3496,262,380,1,14,50.37,7.6,131
3497,262,380,2,11,46.29,9.5,126
3498,262,380,3,13,45.68,8.4,154
3499,263,278,1,8,53.83,7.0,131
3500,263,278,2,13,48.04,7.6,108
3501,263,278,3,9,53.83,7.8,176
3502,263,278,4,9,46.13,8.2,181
3503,263,79,1,11,40.73,9.0,145
3504,263,79,2,12,50.0,8.4,146
3505,263,220,1,14,19.35,8.7,102
3506,263,220,2,14,18.72,7.0,122
3507,263,165,1,9,40.56,7.7,93
3508,263,165,2,8,38.84,7.9,194
3509,264,281,1,9,58.63,6.9,163
3510,264,281,2,8,54.29,8.4,135
3511,264,281,3,8,66.55,8.6,126
3512,264,304,1,13,62.54,7.2,82
3513,264,304,2,9,68.79,7.5,98
3514,264,235,1,12,55.43,7.4,156
3515,264,235,2,9,48.53,7.9,142
3516,264,235,3,11,52.37,8.5,159
3517,264,149,1,12,30.64,6.6,130
3518,264,149,2,8,27.86,7.8,168
3519,264,149,3,10,30.92,7.4,109
3520,264,149,4,9,29.92,6.9,144
3521,264,406,1,14,74.09,7.7,114
3522,264,406,2,10,72.96,8.0,83
3523,265,309,1,8,46.93,8.3,140
3524,265,309,2,9,54.54,7.0,129
3525,265,309,3,10,53.27,7.6,112
3526,265,401,1,10,31.32,6.8,83
3527,265,401,2,10,35.13,7.5,100
3528,265,401,3,10,31.98,9.3,101
3529,265,91,1,10,51.71,8.8,158
3530,265,91,2,14,46.92,7.9,123
3531,265,91,3,8,45.04,8.2,175
3532,265,91,4,9,57.6,8.0,135
3533,265,420,1,14,45.31,7.7,135
3534,265,420,2,11,51.22,9.1,148
3535,265,420,3,10,44.21,6.9,104
3536,266,407,1,9,61.18,7.6,125
3537,266,407,2,14,65.53,6.1,131
3538,266,407,3,13,51.42,7.0,174
3539,266,194,1,11,65.14,7.2,106
3540,266,194,2,8,58.57,7.6,133
3541,266,194,3,14,61.0,8.9,88
3542,266,325,1,14,22.96,8.3,86
3543,266,325,2,9,27.62,8.1,61
3544,266,325,3,12,25.18,6.7,95
3545,266,329,1,14,48.53,7.6,103
3546,266,329,2,14,51.42,7.9,92
3547,266,329,3,8,56.04,6.3,74
3548,266,113,1,8,26.44,7.3,104
3549,266,113,2,13,28.63,8.3,131
3550,266,113,3,10,26.4,8.8,129
3551,266,398,1,8,36.24,7.9,145
3552,266,398,2,13,26.91,8.3,75
3553,267,268,1,10,43.74,7.9,113
3554,267,268,2,8,37.7,7.8,117
3555,267,153,1,10,48.3,7.3,132
3556,267,153,2,8,53.59,7.5,100
3557,267,153,3,9,50.13,7.7,84
3558,267,135,1,10,60.41,8.3,122
3559,267,135,2,10,62.38,8.6,88
3560,267,363,1,10,45.77,8.9,60
3561,267,363,2,14,52.47,8.0,153
3562,267,23,1,9,52.59,8.1,128
3563,267,23,2,13,61.35,7.8,92
3564,267,23,3,12,71.78,6.9,97
3565,268,306,1,8,56.95,7.4,85
3566,268,306,2,10,53.08,7.5,124
3567,268,199,1,12,69.49,9.5,102
3568,268,199,2,13,64.64,7.0,124
3569,268,46,1,8,24.02,8.3,123
3570,268,46,2,10,23.16,6.8,175
3571,268,46,3,12,17.9,8.1,142
3572,268,76,1,13,59.54,6.4,140
3573,268,76,2,12,62.17,7.3,154
3574,268,76,3,14,55.82,8.1,103
3575,269,60,1,13,58.27,7.9,156
3576,269,60,2,10,50.33,7.1,96
3577,269,414,1,8,35.41,7.9,116
3578,269,414,2,10,36.91,9.7,111
3579,269,211,1,14,34.42,7.6,140
3580,269,211,2,13,37.33,7.9,117
3581,269,211,3,10,37.7,8.2,118
3582,269,369,1,10,38.74,8.6,150
3583,269,369,2,12,39.21,7.4,101
3584,269,369,3,8,37.02,7.4,105
3585,269,273,1,9,37.9,7.2,143
3586,269,273,2,12,37.17,8.2,108
3587,269,273,3,9,41.38,8.1,112
3588,269,207,1,13,63.28,7.9,122
3589,269,207,2,12,67.92,7.6,145
3590,270,288,1,8,41.74,6.6,72
3591,270,288,2,12,46.6,7.8,129
3592,270,288,3,10,46.35,7.7,117
3593,270,99,1,12,58.24,7.5,108
3594,270,99,2,14,55.97,8.2,81
3595,270,99,3,14,50.31,8.0,120
3596,270,280,1,13,36.52,7.4,160
3597,270,280,2,9,32.25,7.7,108
3598,270,280,3,14,36.67,7.9,110
3599,270,280,4,13,31.95,7.2,114
3600,270,365,1,12,75.99,8.7,132
3601,270,365,2,14,64.77,9.2,104
3602,270,365,3,9,65.38,6.7,154
3603,271,268,1,10,20.25,8.8,115
3604,271,268,2,11,19.01,7.0,108
3605,271,9,1,14,23.95,7.3,142
3606,271,9,2,10,25.26,8.0,113
3607,271,9,3,9,29.77,6.7,121
3608,271,235,1,8,34.41,9.0,98
3609,271,235,2,11,27.57,8.3,88
3610,271,304,1,13,79.64,7.3,93
3611,271,304,2,8,77.07,8.9,80
3612,271,304,3,11,69.91,7.8,113
3613,271,55,1,11,31.85,8.1,146
3614,271,55,2,12,29.03,7.7,132
3615,271,55,3,14,31.4,7.2,146
3616,272,201,1,10,45.74,6.6,82
3617,272,201,2,10,46.27,7.6,89
3618,272,201,3,14,40.87,7.8,112
3619,272,402,1,14,45.68,7.9,133
3620,272,402,2,8,50.78,7.6,77
3621,272,402,3,11,44.64,7.3,60
3622,272,295,1,10,58.97,7.6,121
3623,272,295,2,9,53.08,8.2,60
3624,272,295,3,8,57.29,8.5,134
3625,272,295,4,11,51.07,7.4,127
3626,272,174,1,14,68.37,7.5,140
3627,272,174,2,11,81.87,7.4,90
3628,272,121,1,9,37.31,7.6,125
3629,272,121,2,13,34.52,6.0,168
3630,272,121,3,9,36.46,8.2,102
3631,272,121,4,11,35.64,6.8,82
3632,272,8,1,12,59.64,7.6,113
3633,272,8,2,10,74.09,7.0,142
3634,273,340,1,14,46.01,8.3,107
3635,273,340,2,8,53.12,9.0,104
3636,273,176,1,9,62.24,7.7,145
3637,273,176,2,9,52.34,7.7,146
3638,273,176,3,10,60.83,8.3,109
3639,273,116,1,9,59.33,7.3,134
3640,273,116,2,14,70.04,7.4,131
3641,273,166,1,8,38.49,8.7,134
3642,273,166,2,8,29.36,8.0,140
3643,273,166,3,14,31.25,7.9,160
3644,273,113,1,9,48.34,6.5,71
3645,273,113,2,12,47.01,9.5,142
3646,273,212,1,13,61.31,7.1,86
3647,273,212,2,11,60.41,8.1,153
3648,274,357,1,13,75.64,9.8,125
3649,274,357,2,13,71.79,6.8,189
3650,274,357,3,10,70.74,8.0,85
3651,274,357,4,9,76.23,9.2,145
3652,274,357,5,9,74.67,8.4,127
3653,274,322,1,9,29.82,9.4,131
3654,274,322,2,13,31.48,7.4,85
3655,274,322,3,8,31.5,7.4,132
3656,274,34,1,12,61.27,6.9,156
3657,274,34,2,10,59.77,9.0,111
3658,274,294,1,10,62.97,7.3,73
3659,274,294,2,8,60.17,7.6,60
3660,274,294,3,13,63.12,7.2,118
3661,274,294,4,12,53.88,7.9,95
3662,274,262,1,10,83.86,8.4,100
3663,274,262,2,11,73.49,7.7,76
3664,274,32,1,12,58.85,7.0,80
3665,274,32,2,10,60.78,6.9,66
3666,274,32,3,10,61.2,7.1,85
3667,274,32,4,12,70.04,8.4,106
3668,275,318,1,9,62.61,7.7,110
3669,275,318,2,12,52.08,8.4,77
3670,275,13,1,14,51.36,7.9,85
3671,275,13,2,11,46.91,8.1,60
3672,275,401,1,13,40.62,7.1,60
3673,275,401,2,12,38.97,8.5,111
3674,275,401,3,13,43.5,8.0,146
3675,275,286,1,12,55.21,8.1,161
3676,275,286,2,12,53.22,7.6,154
3677,275,286,3,8,60.57,6.5,167
3678,275,168,1,12,29.36,7.8,132
3679,275,168,2,8,28.38,8.0,104
3680,275,168,3,12,32.53,8.4,172
3681,275,245,1,13,63.24,7.3,126
3682,275,245,2,14,55.0,7.7,111
3683,275,245,3,11,65.19,7.4,148
3684,276,340,1,13,50.54,7.1,142
3685,276,340,2,8,51.14,8.3,103
3686,276,340,3,10,53.33,7.9,109
3687,276,340,4,13,48.64,8.2,103
3688,276,208,1,14,53.45,7.5,95
3689,276,208,2,12,53.18,8.9,114
3690,276,208,3,14,52.13,8.7,111
3691,276,208,4,14,54.27,7.2,125
3692,276,51,1,12,47.13,7.5,92
3693,276,51,2,9,40.26,8.6,79
3694,276,204,1,12,45.45,8.4,119
3695,276,204,2,10,49.1,7.5,109
3696,276,204,3,11,50.31,6.8,145
3697,276,204,4,9,45.46,8.6,146
3698,276,79,1,14,56.54,6.6,117
3699,276,79,2,9,55.01,7.2,120
3700,276,79,3,10,49.62,8.4,101
3701,277,94,1,8,45.88,7.5,125
3702,277,94,2,12,48.7,7.5,119
3703,277,94,3,11,53.6,7.3,131
3704,277,272,1,11,51.66,7.8,101
3705,277,272,2,12,47.52,7.8,133
3706,277,214,1,8,66.76,7.8,112
3707,277,214,2,12,50.65,6.6,154
