metric_id,user_id,metric_date,weight_kg,waist_cm,bodyfat_est_pct
2947,17,2025-03-08,56.13,78.73,26.64
2948,17,2025-03-09,56.18,78.66,26.55
2949,17,2025-03-10,56.19,78.76,26.58
2950,17,2025-03-11,56.2,78.79,26.67
2951,17,2025-03-12,56.25,78.67,26.66
2952,17,2025-03-13,56.31,78.69,26.59
2953,17,2025-03-14,56.33,78.64,26.64
2954,17,2025-03-15,56.37,78.6,26.67
2955,17,2025-03-16,56.42,78.7,26.75
2956,17,2025-03-17,56.48,78.64,26.8
2957,17,2025-03-18,56.53,78.67,26.85
2958,17,2025-03-19,56.57,78.76,26.96
2959,17,2025-03-20,56.58,78.72,26.95
2960,17,2025-03-21,56.6,78.78,26.9
2961,17,2025-03-22,56.66,78.75,26.87
2962,17,2025-03-23,56.69,78.72,26.93
2963,17,2025-03-24,56.72,78.71,26.98
2964,17,2025-03-25,56.74,78.58,27.0
2965,17,2025-03-26,56.75,78.59,26.97
2966,17,2025-03-27,56.78,78.55,26.89
2967,17,2025-03-28,56.78,78.45,26.91
2968,17,2025-03-29,56.83,78.51,26.87
2969,17,2025-03-30,56.87,78.64,26.9
2970,17,2025-03-31,56.9,78.48,26.82
2971,17,2025-04-01,56.92,78.48,26.83
2972,17,2025-04-02,56.94,78.59,26.77
2973,17,2025-04-03,56.97,78.61,26.77
2974,17,2025-04-04,57.02,78.74,26.76
2975,17,2025-04-05,57.05,78.6,26.79
2976,17,2025-04-06,57.06,78.44,26.75
2977,17,2025-04-07,57.06,78.34,26.79
2978,17,2025-04-08,57.08,78.27,26.77
2979,17,2025-04-09,57.11,78.47,26.64
2980,17,2025-04-10,57.18,78.38,26.6
2981,17,2025-04-11,57.2,78.41,26.65
2982,17,2025-04-12,57.23,78.46,26.69
2983,17,2025-04-13,57.27,78.46,26.77
2984,17,2025-04-14,57.29,78.57,26.71
2985,17,2025-04-15,57.34,78.62,26.71
2986,17,2025-04-16,57.38,78.59,26.7
2987,17,2025-04-17,57.39,78.67,26.66
2988,17,2025-04-18,57.44,78.71,26.66
2989,17,2025-04-19,57.47,78.67,26.58
2990,17,2025-04-20,57.5,78.56,26.56
2991,17,2025-04-21,57.56,78.67,26.64
2992,17,2025-04-22,57.6,78.84,26.64
2993,17,2025-04-23,57.66,78.86,26.65
2994,17,2025-04-24,57.69,78.77,26.64
2995,17,2025-04-25,57.69,78.82,26.51
2996,17,2025-04-26,57.71,78.77,26.51
2997,17,2025-04-27,57.71,78.89,26.55
2998,17,2025-04-28,57.75,78.85,26.59
2999,17,2025-04-29,57.77,78.82,26.65
3000,17,2025-04-30,57.81,78.89,26.67
3001,17,2025-05-01,57.82,78.73,26.68
3002,17,2025-05-02,57.88,78.75,26.7
3003,17,2025-05-03,57.89,78.84,26.67
3004,17,2025-05-04,57.92,78.93,26.69
3005,17,2025-05-05,57.98,78.92,26.78
3006,17,2025-05-06,58.02,79.07,26.74
3007,17,2025-05-07,58.03,79.12,26.77
3008,17,2025-05-08,58.06,79.12,26.71
3009,17,2025-05-09,58.09,79.17,26.73
3010,17,2025-05-10,58.15,79.17,26.85
3011,17,2025-05-11,58.17,79.16,26.91
3012,17,2025-05-12,58.24,79.16,26.97
3013,17,2025-05-13,58.27,79.25,26.93
3014,17,2025-05-14,58.29,79.22,26.9
3015,17,2025-05-15,58.29,79.19,26.87
3016,17,2025-05-16,58.31,79.19,26.8
3017,17,2025-05-17,58.31,79.26,26.76
3018,17,2025-05-18,58.38,79.34,26.81
3019,17,2025-05-19,58.42,79.18,26.78
3020,17,2025-05-20,58.46,79.25,26.69
3021,17,2025-05-21,58.48,79.17,26.71
3022,17,2025-05-22,58.57,79.14,26.76
3023,17,2025-05-23,58.59,79.26,26.81
3024,17,2025-05-24,58.63,79.2,26.92
3025,17,2025-05-25,58.64,79.16,26.87
3026,17,2025-05-26,58.69,79.23,26.88
3027,17,2025-05-27,58.74,79.22,26.83
3028,17,2025-05-28,58.77,79.29,26.75
3029,17,2025-05-29,58.79,79.24,26.76
3030,17,2025-05-30,58.84,79.12,26.66
3031,17,2025-05-31,58.87,79.22,26.63
3032,17,2025-06-01,58.91,79.3,26.68
3033,17,2025-06-02,58.95,79.34,26.75
3034,17,2025-06-03,58.96,79.26,26.71
3035,17,2025-06-04,59.01,79.3,26.7
3036,17,2025-06-05,59.03,79.23,26.71
3037,17,2025-06-06,59.05,79.27,26.79
3038,17,2025-06-07,59.1,79.32,26.78
3039,17,2025-06-08,59.15,79.39,26.81
3040,17,2025-06-09,59.2,79.54,26.75
3041,17,2025-06-10,59.21,79.56,26.72
3042,17,2025-06-11,59.25,79.73,26.72
3043,17,2025-06-12,59.28,79.73,26.79
3044,17,2025-06-13,59.31,79.57,26.82
3045,17,2025-06-14,59.35,79.59,26.82
3046,17,2025-06-15,59.38,79.74,26.84
3047,17,2025-06-16,59.41,79.68,26.84
3048,17,2025-06-17,59.43,79.6,26.88
3049,17,2025-06-18,59.44,79.66,26.86
3050,17,2025-06-19,59.51,79.65,26.86
3051,17,2025-06-20,59.51,79.71,26.97
3052,17,2025-06-21,59.57,79.7,26.97
3053,17,2025-06-22,59.59,79.67,26.98
3054,17,2025-06-23,59.62,79.62,27.03
3055,17,2025-06-24,59.64,79.39,27.03
3056,17,2025-06-25,59.63,79.29,27.06
3057,17,2025-06-26,59.66,79.23,27.09
3058,17,2025-06-27,59.66,79.3,26.99
3059,17,2025-06-28,59.72,79.34,26.98
3060,17,2025-06-29,59.73,79.32,27.0
3061,18,2025-01-01,72.24,73.89,23.51
3062,18,2025-01-02,72.16,73.79,23.55
3063,18,2025-01-03,72.08,73.71,23.58
3064,18,2025-01-04,72.03,73.73,23.58
3065,18,2025-01-05,71.93,73.73,23.61
3066,18,2025-01-06,71.85,73.64,23.64
3067,18,2025-01-07,71.79,73.83,23.62
3068,18,2025-01-08,71.7,73.68,23.52
3069,18,2025-01-09,71.61,73.55,23.5
3070,18,2025-01-10,71.55,73.45,23.49
3071,18,2025-01-11,71.49,73.57,23.52
3072,18,2025-01-12,71.42,73.54,23.48
3073,18,2025-01-13,71.36,73.48,23.48
3074,18,2025-01-14,71.29,73.53,23.46
3075,18,2025-01-15,71.21,73.66,23.41
3076,18,2025-01-16,71.14,73.61,23.49
3077,18,2025-01-17,71.06,73.62,23.46
3078,18,2025-01-18,70.99,73.47,23.41
3079,18,2025-01-19,70.89,73.5,23.34
3080,18,2025-01-20,70.81,73.49,23.31
3081,18,2025-01-21,70.71,73.44,23.25
3082,18,2025-01-22,70.67,73.42,23.21
3083,18,2025-01-23,70.59,73.38,23.16
3084,18,2025-01-24,70.5,73.18,23.19
3085,18,2025-01-25,70.42,73.17,23.13
3086,18,2025-01-26,70.35,73.1,23.14
3087,18,2025-01-27,70.26,72.97,23.12
3088,18,2025-01-28,70.21,72.93,23.09
3089,18,2025-01-29,70.1,73.03,23.04
3090,18,2025-01-30,70.04,73.31,23.02
3091,18,2025-01-31,69.94,73.12,23.01
3092,18,2025-02-01,69.85,73.08,23.0
3093,18,2025-02-02,69.78,72.91,22.94
3094,18,2025-02-03,69.73,72.85,22.96
3095,18,2025-02-04,69.62,72.62,22.96
3096,18,2025-02-05,69.54,72.63,22.9
3097,18,2025-02-06,69.48,72.41,22.87
3098,18,2025-02-07,69.42,72.46,22.87
3099,18,2025-02-08,69.35,72.37,22.87
3100,18,2025-02-09,69.27,72.34,22.9
3101,18,2025-02-10,69.2,72.2,22.86
3102,18,2025-02-11,69.1,71.97,22.83
3103,18,2025-02-12,69.01,71.81,22.94
3104,18,2025-02-13,68.96,71.66,22.92
3105,18,2025-02-14,68.88,71.65,23.02
3106,18,2025-02-15,68.78,71.55,22.95
3107,18,2025-02-16,68.67,71.39,22.87
3108,18,2025-02-17,68.59,71.19,22.84
3109,18,2025-02-18,68.53,71.17,22.85
3110,18,2025-02-19,68.44,71.21,22.95
3111,18,2025-02-20,68.39,71.16,23.03
3112,18,2025-02-21,68.34,71.2,23.0
3113,18,2025-02-22,68.29,71.17,22.97
3114,18,2025-02-23,68.23,70.98,23.05
3115,18,2025-02-24,68.14,71.04,22.98
3116,18,2025-02-25,68.06,70.92,22.99
3117,18,2025-02-26,67.98,70.94,22.93
3118,18,2025-02-27,67.88,70.82,22.93
3119,18,2025-02-28,67.81,70.86,22.92
3120,18,2025-03-01,67.76,70.89,22.93
3121,18,2025-03-02,67.68,70.88,22.96
3122,18,2025-03-03,67.59,70.8,23.0
3123,18,2025-03-04,67.51,70.79,22.89
3124,18,2025-03-05,67.43,70.8,22.92
3125,18,2025-03-06,67.33,70.73,22.91
3126,18,2025-03-07,67.26,70.71,22.85
3127,18,2025-03-08,67.19,70.64,22.81
3128,18,2025-03-09,67.14,70.47,22.86
3129,18,2025-03-10,67.08,70.33,22.81
3130,18,2025-03-11,67.02,70.27,22.76
3131,18,2025-03-12,66.95,70.15,22.74
3132,18,2025-03-13,66.88,69.98,22.76
3133,18,2025-03-14,66.82,69.97,22.81
3134,18,2025-03-15,66.73,69.82,22.87
3135,18,2025-03-16,66.68,69.74,22.87
3136,18,2025-03-17,66.62,69.55,22.81
3137,18,2025-03-18,66.56,69.51,22.85
3138,18,2025-03-19,66.47,69.37,22.8
3139,18,2025-03-20,66.38,69.23,22.85
3140,18,2025-03-21,66.32,69.15,22.81
3141,18,2025-03-22,66.22,69.0,22.74
3142,18,2025-03-23,66.15,69.09,22.77
3143,18,2025-03-24,66.09,68.96,22.68
3144,18,2025-03-25,65.98,68.78,22.68
3145,18,2025-03-26,65.89,68.77,22.64
3146,18,2025-03-27,65.79,68.6,22.64
3147,18,2025-03-28,65.69,68.6,22.58
3148,18,2025-03-29,65.61,68.39,22.58
3149,18,2025-03-30,65.54,68.36,22.56
3150,18,2025-03-31,65.45,68.17,22.55
3151,18,2025-04-01,65.35,68.07,22.51
3152,18,2025-04-02,65.3,68.05,22.48
3153,18,2025-04-03,65.23,68.12,22.36
3154,18,2025-04-04,65.16,67.89,22.25
3155,18,2025-04-05,65.09,67.88,22.24
3156,18,2025-04-06,65.03,67.88,22.2
3157,18,2025-04-07,64.96,67.75,22.08
3158,18,2025-04-08,64.9,67.66,22.03
3159,18,2025-04-09,64.82,67.55,22.03
3160,18,2025-04-10,64.71,67.49,22.09
3161,18,2025-04-11,64.62,67.5,22.13
3162,18,2025-04-12,64.54,67.38,22.17
3163,18,2025-04-13,64.48,67.37,22.11
3164,18,2025-04-14,64.4,67.12,22.06
3165,18,2025-04-15,64.33,66.95,22.01
3166,18,2025-04-16,64.23,66.93,22.09
3167,18,2025-04-17,64.18,66.69,22.05
3168,18,2025-04-18,64.12,66.64,21.97
3169,18,2025-04-19,64.06,66.55,21.94
3170,18,2025-04-20,63.98,66.53,21.95
3171,18,2025-04-21,63.87,66.46,21.97
3172,18,2025-04-22,63.8,66.39,21.93
3173,18,2025-04-23,63.73,66.35,21.94
3174,18,2025-04-24,63.67,66.26,21.86
3175,18,2025-04-25,63.58,66.33,21.85
3176,18,2025-04-26,63.54,66.31,21.85
3177,18,2025-04-27,63.44,66.27,21.82
3178,18,2025-04-28,63.36,66.3,21.83
3179,18,2025-04-29,63.27,66.25,21.74
3180,18,2025-04-30,63.2,66.19,21.74
3181,18,2025-05-01,63.14,66.12,21.66
3182,18,2025-05-02,63.07,66.24,21.56
3183,18,2025-05-03,62.95,66.05,21.49
3184,18,2025-05-04,62.86,66.02,21.39
3185,18,2025-05-05,62.8,65.95,21.37
3186,18,2025-05-06,62.72,65.9,21.37
3187,18,2025-05-07,62.65,65.81,21.38
3188,18,2025-05-08,62.6,65.68,21.33
3189,18,2025-05-09,62.5,65.51,21.23
3190,18,2025-05-10,62.43,65.59,21.18
3191,18,2025-05-11,62.36,65.65,21.2
3192,18,2025-05-12,62.3,65.59,21.13
3193,18,2025-05-13,62.21,65.48,21.15
3194,18,2025-05-14,62.14,65.42,21.22
3195,18,2025-05-15,62.08,65.36,21.19
3196,18,2025-05-16,62.03,65.44,21.25
3197,18,2025-05-17,61.96,65.37,21.16
3198,18,2025-05-18,61.86,65.15,21.09
3199,18,2025-05-19,61.79,65.18,21.06
3200,18,2025-05-20,61.71,65.07,21.06
3201,18,2025-05-21,61.61,64.9,21.01
3202,18,2025-05-22,61.55,64.79,21.04
3203,18,2025-05-23,61.48,64.82,20.98
3204,18,2025-05-24,61.39,64.88,20.93
3205,18,2025-05-25,61.36,64.9,20.92
3206,18,2025-05-26,61.28,64.9,20.84
3207,18,2025-05-27,61.21,64.75,20.83
3208,18,2025-05-28,61.15,64.62,20.72
3209,18,2025-05-29,61.06,64.66,20.74
3210,18,2025-05-30,60.96,64.61,20.7
3211,18,2025-05-31,60.87,64.63,20.61
3212,18,2025-06-01,60.8,64.52,20.58
3213,18,2025-06-02,60.75,64.52,20.57
3214,18,2025-06-03,60.63,64.4,20.52
3215,18,2025-06-04,60.57,64.31,20.4
3216,18,2025-06-05,60.47,64.29,20.46
3217,18,2025-06-06,60.39,64.13,20.44
3218,18,2025-06-07,60.32,64.01,20.49
3219,18,2025-06-08,60.27,63.98,20.54
3220,18,2025-06-09,60.19,63.91,20.46
3221,18,2025-06-10,60.09,63.71,20.39
3222,18,2025-06-11,59.99,63.55,20.33
3223,18,2025-06-12,59.91,63.6,20.31
3224,18,2025-06-13,59.84,63.54,20.24
3225,18,2025-06-14,59.77,63.52,20.24
3226,18,2025-06-15,59.71,63.44,20.22
3227,18,2025-06-16,59.6,63.29,20.21
3228,18,2025-06-17,59.53,63.2,20.24
3229,18,2025-06-18,59.46,63.14,20.27
3230,18,2025-06-19,59.36,63.11,20.18
3231,18,2025-06-20,59.27,62.99,20.15
3232,18,2025-06-21,59.19,62.92,20.11
3233,18,2025-06-22,59.11,62.72,20.13
3234,18,2025-06-23,59.03,62.6,20.1
3235,18,2025-06-24,58.96,62.57,19.99
3236,18,2025-06-25,58.9,62.49,19.97
3237,18,2025-06-26,58.82,62.55,19.99
3238,18,2025-06-27,58.76,62.29,19.99
3239,18,2025-06-28,58.69,62.38,20.01
3240,18,2025-06-29,58.62,62.39,19.97
3241,19,2025-01-01,73.21,71.33,12.17
3242,19,2025-01-02,73.11,71.3,12.08
3243,19,2025-01-03,72.98,71.31,12.03
3244,19,2025-01-04,72.89,71.23,12.09
3245,19,2025-01-05,72.77,71.17,12.08
3246,19,2025-01-06,72.66,71.04,12.07
3247,19,2025-01-07,72.57,70.97,12.11
3248,19,2025-01-08,72.47,70.89,12.14
3249,19,2025-01-09,72.38,70.73,12.14
3250,19,2025-01-10,72.24,70.68,12.17
3251,19,2025-01-11,72.16,70.63,12.07
3252,19,2025-01-12,72.04,70.67,12.0
3253,19,2025-01-13,71.94,70.49,12.0
3254,19,2025-01-14,71.81,70.27,11.95
3255,19,2025-01-15,71.68,70.07,11.89
3256,19,2025-01-16,71.59,70.12,11.88
3257,19,2025-01-17,71.51,70.12,11.87
3258,19,2025-01-18,71.42,70.01,11.9
3259,19,2025-01-19,71.3,69.8,11.94
3260,19,2025-01-20,71.17,69.66,11.98
3261,19,2025-01-21,71.06,69.52,12.05
3262,19,2025-01-22,70.96,69.39,12.0
3263,19,2025-01-23,70.87,69.36,11.93
3264,19,2025-01-24,70.75,69.27,11.85
3265,19,2025-01-25,70.64,69.09,11.81
3266,19,2025-01-26,70.55,69.02,11.79
3267,19,2025-01-27,70.44,69.11,11.73
3268,19,2025-01-28,70.32,69.17,11.78
3269,19,2025-01-29,70.22,69.12,11.76
3270,19,2025-01-30,70.13,69.02,11.77
3271,19,2025-01-31,70.01,68.84,11.78
3272,19,2025-02-01,69.91,68.85,11.74
3273,19,2025-02-02,69.82,68.85,11.7
3274,19,2025-02-03,69.74,68.71,11.66
3275,19,2025-02-04,69.64,68.55,11.56
3276,19,2025-02-05,69.55,68.51,11.52
3277,19,2025-02-06,69.44,68.36,11.45
3278,19,2025-02-07,69.31,68.25,11.5
3279,19,2025-02-08,69.22,68.07,11.55
3280,19,2025-02-09,69.12,67.91,11.62
3281,19,2025-02-10,69.0,67.69,11.58
3282,19,2025-02-11,68.89,67.68,11.55
3283,19,2025-02-12,68.78,67.59,11.58
3284,19,2025-02-13,68.65,67.59,11.61
3285,19,2025-02-14,68.54,67.51,11.6
3286,19,2025-02-15,68.42,67.5,11.63
3287,19,2025-02-16,68.31,67.41,11.56
3288,19,2025-02-17,68.19,67.34,11.6
3289,19,2025-02-18,68.08,67.34,11.55
3290,19,2025-02-19,67.95,67.29,11.48
3291,19,2025-02-20,67.83,67.24,11.48
3292,19,2025-02-21,67.76,67.2,11.48
3293,19,2025-02-22,67.66,66.99,11.43
3294,19,2025-02-23,67.53,66.94,11.38
3295,19,2025-02-24,67.39,66.81,11.46
3296,19,2025-02-25,67.29,66.78,11.46
3297,19,2025-02-26,67.19,66.64,11.48
3298,19,2025-02-27,67.07,66.47,11.45
3299,19,2025-02-28,66.96,66.45,11.48
3300,19,2025-03-01,66.85,66.33,11.45
3301,19,2025-03-02,66.74,66.19,11.44
3302,19,2025-03-03,66.61,66.09,11.41
3303,19,2025-03-04,66.5,66.08,11.44
3304,19,2025-03-05,66.41,65.89,11.46
3305,19,2025-03-06,66.28,65.71,11.51
3306,19,2025-03-07,66.15,65.8,11.47
3307,19,2025-03-08,66.03,65.75,11.41
3308,19,2025-03-09,65.94,65.57,11.37
3309,19,2025-03-10,65.84,65.57,11.36
3310,19,2025-03-11,65.73,65.47,11.28
3311,19,2025-03-12,65.63,65.54,11.23
3312,19,2025-03-13,65.55,65.39,11.21
3313,19,2025-03-14,65.42,65.27,11.22
3314,19,2025-03-15,65.29,65.17,11.18
3315,19,2025-03-16,65.19,65.12,11.16
3316,19,2025-03-17,65.1,64.93,11.13
3317,19,2025-03-18,65.0,64.91,11.11
3318,19,2025-03-19,64.88,64.81,11.1
3319,19,2025-03-20,64.78,64.74,11.11
3320,19,2025-03-21,64.69,64.73,11.12
3321,19,2025-03-22,64.58,64.7,11.06
3322,19,2025-03-23,64.44,64.48,11.0
3323,19,2025-03-24,64.35,64.46,10.97
3324,19,2025-03-25,64.22,64.34,10.92
3325,19,2025-03-26,64.14,64.28,10.92
3326,19,2025-03-27,64.02,64.12,10.92
3327,19,2025-03-28,63.91,64.1,10.86
3328,19,2025-03-29,63.8,63.93,10.79
3329,19,2025-03-30,63.71,63.82,10.77
3330,19,2025-03-31,63.61,63.6,10.84
3331,19,2025-04-01,63.51,63.5,10.79
3332,19,2025-04-02,63.38,63.36,10.78
3333,19,2025-04-03,63.28,63.2,10.72
3334,19,2025-04-04,63.2,63.02,10.63
3335,19,2025-04-05,63.1,62.9,10.6
3336,19,2025-04-06,63.0,62.8,10.57
3337,19,2025-04-07,62.91,62.57,10.59
3338,19,2025-04-08,62.8,62.53,10.5
3339,19,2025-04-09,62.73,62.3,10.49
3340,19,2025-04-10,62.63,62.18,10.48
3341,19,2025-04-11,62.55,62.12,10.44
3342,19,2025-04-12,62.44,62.11,10.4
3343,19,2025-04-13,62.32,62.13,10.26
3344,19,2025-04-14,62.24,62.17,10.2
3345,19,2025-04-15,62.16,62.14,10.26
3346,19,2025-04-16,62.03,61.87,10.19
3347,19,2025-04-17,61.89,61.7,10.14
3348,19,2025-04-18,61.76,61.43,10.16
3349,19,2025-04-19,61.63,61.36,10.13
3350,19,2025-04-20,61.54,61.2,10.22
3351,19,2025-04-21,61.46,61.05,10.22
3352,19,2025-04-22,61.36,60.93,10.15
3353,19,2025-04-23,61.28,60.86,10.13
3354,19,2025-04-24,61.17,60.73,10.15
3355,19,2025-04-25,61.03,60.52,10.16
3356,19,2025-04-26,60.9,60.41,10.16
3357,19,2025-04-27,60.81,60.36,10.14
3358,19,2025-04-28,60.72,60.28,10.16
3359,19,2025-04-29,60.64,60.11,10.24
3360,19,2025-04-30,60.55,60.02,10.29
3361,19,2025-05-01,60.45,59.94,10.3
3362,19,2025-05-02,60.34,59.89,10.22
3363,19,2025-05-03,60.24,59.88,10.23
3364,19,2025-05-04,60.15,59.81,10.2
3365,19,2025-05-05,60.04,59.61,10.16
3366,19,2025-05-06,59.96,59.5,10.1
3367,19,2025-05-07,59.83,59.23,10.0
3368,19,2025-05-08,59.7,59.08,10.03
3369,19,2025-05-09,59.58,58.82,10.01
3370,19,2025-05-10,59.5,58.84,9.9
3371,19,2025-05-11,59.39,58.79,9.87
3372,19,2025-05-12,59.27,58.77,9.85
3373,19,2025-05-13,59.13,58.75,9.74
3374,19,2025-05-14,59.04,58.68,9.79
3375,19,2025-05-15,58.96,58.61,9.64
3376,19,2025-05-16,58.83,58.38,9.54
3377,19,2025-05-17,58.72,58.19,9.53
3378,19,2025-05-18,58.63,58.08,9.52
3379,19,2025-05-19,58.54,57.97,9.51
3380,19,2025-05-20,58.44,57.91,9.48
3381,19,2025-05-21,58.31,57.79,9.37
3382,19,2025-05-22,58.21,57.46,9.39
3383,19,2025-05-23,58.09,57.48,9.4
3384,19,2025-05-24,57.99,57.52,9.4
3385,19,2025-05-25,57.87,57.45,9.36
3386,19,2025-05-26,57.76,57.35,9.28
3387,19,2025-05-27,57.68,57.27,9.18
3388,19,2025-05-28,57.55,57.26,9.13
3389,19,2025-05-29,57.46,57.27,9.14
3390,19,2025-05-30,57.37,57.16,9.09
3391,19,2025-05-31,57.25,56.9,9.09
3392,19,2025-06-01,57.14,56.84,9.07
3393,19,2025-06-02,57.04,56.81,9.08
3394,19,2025-06-03,56.9,56.79,9.01
3395,19,2025-06-04,56.78,56.54,8.97
3396,19,2025-06-05,56.7,56.52,8.99
3397,19,2025-06-06,56.6,56.47,8.9
3398,19,2025-06-07,56.48,56.27,8.91
3399,19,2025-06-08,56.36,56.03,8.87
3400,19,2025-06-09,56.23,55.94,8.89
3401,19,2025-06-10,56.15,55.85,8.85
3402,19,2025-06-11,56.05,55.82,8.88
3403,19,2025-06-12,55.97,55.65,9.0
3404,19,2025-06-13,55.88,55.59,8.97
3405,19,2025-06-14,55.74,55.52,8.95
3406,19,2025-06-15,55.66,55.42,8.91
3407,19,2025-06-16,55.53,55.33,8.89
3408,19,2025-06-17,55.42,55.18,8.91
3409,19,2025-06-18,55.3,55.11,8.92
3410,19,2025-06-19,55.2,55.12,8.88
3411,19,2025-06-20,55.1,55.0,8.88
3412,19,2025-06-21,54.98,55.0,8.84
3413,19,2025-06-22,54.86,55.0,8.81
3414,19,2025-06-23,54.75,55.0,8.85
3415,19,2025-06-24,54.66,55.0,8.81
3416,19,2025-06-25,54.54,55.0,8.76
3417,19,2025-06-26,54.42,55.0,8.78
3418,19,2025-06-27,54.32,55.0,8.69
3419,19,2025-06-28,54.22,55.0,8.68
3420,19,2025-06-29,54.08,55.0,8.53
3421,20,2025-01-01,91.42,96.88,11.95
3422,20,2025-01-02,91.33,96.78,11.95
3423,20,2025-01-03,91.27,96.72,11.99
3424,20,2025-01-04,91.16,96.63,12.04
3425,20,2025-01-05,91.09,96.56,12.06
3426,20,2025-01-06,90.99,96.67,11.95
3427,20,2025-01-07,90.87,96.53,11.97
3428,20,2025-01-08,90.76,96.38,11.97
3429,20,2025-01-09,90.68,96.19,11.96
3430,20,2025-01-10,90.59,96.23,11.93
3431,20,2025-01-11,90.51,96.29,11.79
3432,20,2025-01-12,90.39,96.01,11.71
3433,20,2025-01-13,90.33,95.81,11.7
3434,20,2025-01-14,90.22,95.66,11.64
3435,20,2025-01-15,90.11,95.58,11.66
3436,20,2025-01-16,90.0,95.53,11.64
3437,20,2025-01-17,89.89,95.53,11.62
3438,20,2025-01-18,89.82,95.46,11.54
3439,20,2025-01-19,89.68,95.22,11.39
3440,20,2025-01-20,89.59,95.16,11.4
3441,20,2025-01-21,89.49,95.16,11.37
3442,20,2025-01-22,89.39,95.18,11.32
3443,20,2025-01-23,89.31,95.07,11.37
3444,20,2025-01-24,89.23,95.01,11.49
3445,20,2025-01-25,89.11,94.82,11.53
3446,20,2025-01-26,89.05,94.85,11.57
3447,20,2025-01-27,88.99,94.76,11.6
3448,20,2025-01-28,88.88,94.69,11.49
3449,20,2025-01-29,88.78,94.58,11.42
3450,20,2025-01-30,88.66,94.62,11.41
3451,20,2025-01-31,88.58,94.65,11.33
3452,20,2025-02-01,88.48,94.6,11.26
3453,20,2025-02-02,88.35,94.38,11.2
3454,20,2025-02-03,88.26,94.33,11.24
3455,20,2025-02-04,88.18,94.41,11.25
3456,20,2025-02-05,88.07,94.25,11.3
3457,20,2025-02-06,87.97,94.2,11.26
3458,20,2025-02-07,87.92,94.1,11.24
3459,20,2025-02-08,87.84,94.04,11.18
3460,20,2025-02-09,87.71,93.95,11.25
3461,20,2025-02-10,87.6,93.84,11.27
3462,20,2025-02-11,87.52,93.75,11.25
3463,20,2025-02-12,87.43,93.66,11.23
3464,20,2025-02-13,87.37,93.68,11.25
3465,20,2025-02-14,87.3,93.5,11.25
3466,20,2025-02-15,87.21,93.48,11.22
3467,20,2025-02-16,87.06,93.4,11.19
3468,20,2025-02-17,86.94,93.33,11.12
3469,20,2025-02-18,86.84,93.23,11.12
3470,20,2025-02-19,86.75,93.18,11.1
3471,20,2025-02-20,86.68,93.24,11.08
3472,20,2025-02-21,86.55,93.07,10.97
3473,20,2025-02-22,86.47,92.98,10.93
3474,20,2025-02-23,86.38,92.86,10.96
3475,20,2025-02-24,86.32,92.86,11.0
3476,20,2025-02-25,86.22,92.83,11.05
3477,20,2025-02-26,86.12,92.9,11.06
3478,20,2025-02-27,85.99,92.72,10.94
3479,20,2025-02-28,85.91,92.57,10.86
3480,20,2025-03-01,85.81,92.44,10.77
3481,20,2025-03-02,85.72,92.34,10.72
3482,20,2025-03-03,85.6,92.31,10.68
3483,20,2025-03-04,85.49,92.25,10.63
3484,20,2025-03-05,85.4,92.11,10.62
3485,20,2025-03-06,85.25,91.93,10.53
3486,20,2025-03-07,85.19,91.86,10.58
3487,20,2025-03-08,85.13,91.76,10.54
3488,20,2025-03-09,85.04,91.66,10.53
3489,20,2025-03-10,85.0,91.65,10.52
3490,20,2025-03-11,84.92,91.65,10.51
3491,20,2025-03-12,84.8,91.54,10.52
3492,20,2025-03-13,84.67,91.37,10.39
3493,20,2025-03-14,84.61,91.39,10.38
3494,20,2025-03-15,84.55,91.35,10.34
3495,20,2025-03-16,84.48,91.21,10.27
3496,20,2025-03-17,84.43,91.14,10.26
3497,20,2025-03-18,84.38,91.14,10.29
3498,20,2025-03-19,84.31,91.13,10.24
3499,20,2025-03-20,84.21,90.97,10.25
3500,20,2025-03-21,84.16,90.93,10.23
3501,20,2025-03-22,84.05,90.87,10.2
3502,20,2025-03-23,83.93,90.81,10.21
3503,20,2025-03-24,83.82,90.8,10.19
3504,20,2025-03-25,83.73,90.66,10.15
3505,20,2025-03-26,83.66,90.73,10.1
3506,20,2025-03-27,83.58,90.71,10.16
3507,20,2025-03-28,83.42,90.64,10.03
3508,20,2025-03-29,83.35,90.72,10.0
3509,20,2025-03-30,83.26,90.6,10.0
3510,20,2025-03-31,83.15,90.45,10.04
3511,20,2025-04-01,83.02,90.56,10.04
3512,20,2025-04-02,82.93,90.44,10.04
3513,20,2025-04-03,82.85,90.35,10.07
3514,20,2025-04-04,82.82,90.34,10.11
3515,20,2025-04-05,82.75,90.27,10.13
3516,20,2025-04-06,82.63,90.13,10.06
3517,20,2025-04-07,82.56,90.2,10.04
3518,20,2025-04-08,82.46,90.13,9.97
3519,20,2025-04-09,82.37,90.1,9.98
3520,20,2025-04-10,82.34,90.03,9.97
3521,20,2025-04-11,82.27,90.03,9.87
3522,20,2025-04-12,82.19,89.91,9.75
3523,20,2025-04-13,82.11,89.95,9.71
3524,20,2025-04-14,81.98,89.81,9.7
3525,20,2025-04-15,81.89,89.71,9.68
3526,20,2025-04-16,81.81,89.74,9.66
3527,20,2025-04-17,81.69,89.76,9.61
